id, name, wikiloc, mendikat, altitude, active
10055,Antsestegi,http://www.wikiloc.com/wikiloc/find.do?q=antsestegi,/com/mount/1328,803,1
10185,Gorramakil,http://www.wikiloc.com/wikiloc/find.do?q=gorramakil,/com/mount/1330,1087,1
9926,Iduzkimendi,http://www.wikiloc.com/wikiloc/find.do?q=iduzkimendi,/com/mount/1331,842,1
10269,Artsal,http://www.wikiloc.com/wikiloc/find.do?q=artsal,/com/mount/1336,1230,1
10275,Argintzu,http://www.wikiloc.com/wikiloc/find.do?q=argintzu,/com/mount/1337,1208,1
9147,San Justi,http://www.wikiloc.com/wikiloc/find.do?q=san+justi,/com/mount/134,1024,1
10259,Orraunandia,http://www.wikiloc.com/wikiloc/find.do?q=orraunandia,/com/mount/1340,1155,1
10278,Orrontz,http://www.wikiloc.com/wikiloc/find.do?q=orrontz,/com/mount/1341,1123,1
10343,Karbatoki,http://www.wikiloc.com/wikiloc/find.do?q=karbatoki,/com/mount/1342,1115,1
10307,Eride,http://www.wikiloc.com/wikiloc/find.do?q=eride,/com/mount/1343,1246,1
10284,Goitiko Gaina,http://www.wikiloc.com/wikiloc/find.do?q=goitiko+gaina,/com/mount/1345,1232,1
9173,San Leon,http://www.wikiloc.com/wikiloc/find.do?q=san+leon,/com/mount/135,1223,1
10313,Zotalar,http://www.wikiloc.com/wikiloc/find.do?q=zotalar,/com/mount/1356,1262,1
10297,Pausaran,http://www.wikiloc.com/wikiloc/find.do?q=pausaran,/com/mount/1358,1267,1
10233,Akomendi,http://www.wikiloc.com/wikiloc/find.do?q=akomendi,/com/mount/1359,949,1
10232,Artxuga,http://www.wikiloc.com/wikiloc/find.do?q=artxuga,/com/mount/1366,1049,1
10035,Zarikieta,http://www.wikiloc.com/wikiloc/find.do?q=zarikieta,/com/mount/1368,1050,1
9409,Beratza / Askuren,http://www.wikiloc.com/wikiloc/find.do?q=beratza+/+askuren,/com/mount/137,710,1
10413,Zokoa,http://www.wikiloc.com/wikiloc/find.do?q=zokoa,/com/mount/1371,1181,1
10290,Kastellar,http://www.wikiloc.com/wikiloc/find.do?q=kastellar,/com/mount/1375,1281,1
9974,Mendimotxa,http://www.wikiloc.com/wikiloc/find.do?q=mendimotxa,/com/mount/1378,1224,1
10047,Kopako Harria,http://www.wikiloc.com/wikiloc/find.do?q=kopako+harria,/com/mount/1380,596,1
10452,Agiña,http://www.wikiloc.com/wikiloc/find.do?q=agina,/com/mount/1381,618,1
10300,Frain,http://www.wikiloc.com/wikiloc/find.do?q=frain,/com/mount/1387,499,1
10507,Larrondo,http://www.wikiloc.com/wikiloc/find.do?q=larrondo,/com/mount/1389,853,1
9137,San Tirso,http://www.wikiloc.com/wikiloc/find.do?q=san+tirso,/com/mount/139,1333,1
10352,Arregiko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=arregiko+kaskoa,/com/mount/1393,657,1
10268,Mendibil,http://www.wikiloc.com/wikiloc/find.do?q=mendibil,/com/mount/1394,617,1
10622,Punta de la Negra,http://www.wikiloc.com/wikiloc/find.do?q=punta+de+la+negra,/com/mount/1396,650,1
10299,Santa Cruz,http://www.wikiloc.com/wikiloc/find.do?q=santa+cruz,/com/mount/1399,1232,1
9240,San Vitores,http://www.wikiloc.com/wikiloc/find.do?q=san+vitores,/com/mount/140,895,1
10310,Ezpondarri,http://www.wikiloc.com/wikiloc/find.do?q=ezpondarri,/com/mount/1406,1386,1
10292,Arnatzu,http://www.wikiloc.com/wikiloc/find.do?q=arnatzu,/com/mount/1407,1366,1
10295,Auztarri,http://www.wikiloc.com/wikiloc/find.do?q=auztarri,/com/mount/1408,1412,1
9153,Santa Ana,http://www.wikiloc.com/wikiloc/find.do?q=santa+ana,/com/mount/141,1039,1
10460,Arangaitz,http://www.wikiloc.com/wikiloc/find.do?q=arangaitz,/com/mount/1412,886,1
10287,Mendurrotz,http://www.wikiloc.com/wikiloc/find.do?q=mendurrotz,/com/mount/1413,916,1
10266,Arranomendi,http://www.wikiloc.com/wikiloc/find.do?q=arranomendi,/com/mount/1414,809,1
10236,Landakoa,http://www.wikiloc.com/wikiloc/find.do?q=landakoa,/com/mount/1415,841,1
10440,Zurazkun,http://www.wikiloc.com/wikiloc/find.do?q=zurazkun,/com/mount/1418,1212,1
10433,Learpuru,http://www.wikiloc.com/wikiloc/find.do?q=learpuru,/com/mount/1419,1257,1
9174,Santa Elena,http://www.wikiloc.com/wikiloc/find.do?q=santa+elena,/com/mount/142,1111,1
10274,Motxorro,http://www.wikiloc.com/wikiloc/find.do?q=motxorro,/com/mount/1420,1442,1
9163,Semendia,http://www.wikiloc.com/wikiloc/find.do?q=semendia,/com/mount/143,1041,1
10291,Zentinela,http://www.wikiloc.com/wikiloc/find.do?q=zentinela,/com/mount/1430,662,1
10234,Txargain,http://www.wikiloc.com/wikiloc/find.do?q=txargain,/com/mount/1432,972,1
10407,Tanporrene,http://www.wikiloc.com/wikiloc/find.do?q=tanporrene,/com/mount/1433,1017,1
10264,Illarraundiko Malkorra,http://www.wikiloc.com/wikiloc/find.do?q=illarraundiko+malkorra,/com/mount/1434,1064,1
9219,Soila,http://www.wikiloc.com/wikiloc/find.do?q=soila,/com/mount/144,994,1
10180,Idoia,http://www.wikiloc.com/wikiloc/find.do?q=idoia,/com/mount/1445,1754,1
9149,Somo,http://www.wikiloc.com/wikiloc/find.do?q=somo,/com/mount/145,902,1
10293,Larreki,http://www.wikiloc.com/wikiloc/find.do?q=larreki,/com/mount/1455,1154,1
9184,Tellamendi,http://www.wikiloc.com/wikiloc/find.do?q=tellamendi,/com/mount/146,834,1
10523,Bonbagaina,http://www.wikiloc.com/wikiloc/find.do?q=bonbagaina,/com/mount/1461,1188,1
10361,Itzagibel,http://www.wikiloc.com/wikiloc/find.do?q=itzagibel,/com/mount/1462,1169,1
10265,Ugatreina,http://www.wikiloc.com/wikiloc/find.do?q=ugatreina,/com/mount/1463,1171,1
10470,Ilungaztelua,http://www.wikiloc.com/wikiloc/find.do?q=ilungaztelua,/com/mount/1469,1093,1
9420,Iturrigorri,http://www.wikiloc.com/wikiloc/find.do?q=iturrigorri,/com/mount/147,1073,1
10508,Mendizorrotz,http://www.wikiloc.com/wikiloc/find.do?q=mendizorrotz,/com/mount/1470,1145,1
10536,Mozolotxikia,http://www.wikiloc.com/wikiloc/find.do?q=mozolotxikia,/com/mount/1474,1119,1
10312,Latxaga,http://www.wikiloc.com/wikiloc/find.do?q=latxaga,/com/mount/1477,1208,1
10502,Bultzarregi,http://www.wikiloc.com/wikiloc/find.do?q=bultzarregi,/com/mount/1478,1079,1
10298,Monterria,http://www.wikiloc.com/wikiloc/find.do?q=monterria,/com/mount/1481,1237,1
9255,Toloño,http://www.wikiloc.com/wikiloc/find.do?q=tolono,/com/mount/149,1277,1
9191,Arburu,http://www.wikiloc.com/wikiloc/find.do?q=arburu,/com/mount/15,1048,1
9139,Txarlazo,http://www.wikiloc.com/wikiloc/find.do?q=txarlazo,/com/mount/151,933,1
9202,Txulato,http://www.wikiloc.com/wikiloc/find.do?q=txulato,/com/mount/154,946,1
9205,Umandia,http://www.wikiloc.com/wikiloc/find.do?q=umandia,/com/mount/155,1225,1
9182,Ungino,http://www.wikiloc.com/wikiloc/find.do?q=ungino,/com/mount/156,1099,1
9348,Riparasa,http://www.wikiloc.com/wikiloc/find.do?q=riparasa,/com/mount/1573,1071,1
9218,Usako Atxa,http://www.wikiloc.com/wikiloc/find.do?q=usako+atxa,/com/mount/159,912,1
9195,Armikelo,http://www.wikiloc.com/wikiloc/find.do?q=armikelo,/com/mount/16,888,1
10625,Cerredo,http://www.wikiloc.com/wikiloc/find.do?q=cerredo,/com/mount/1609,644,1
9228,Vallegrull,http://www.wikiloc.com/wikiloc/find.do?q=vallegrull,/com/mount/161,1225,1
10631,"Nieves, Pico de las","http://www.wikiloc.com/wikiloc/find.do?q=nieves,+pico+de+las",/com/mount/1610,773,1
9487,"Moro, Peña del","http://www.wikiloc.com/wikiloc/find.do?q=moro,+pena+del",/com/mount/1611,818,1
10629,"Mortera, La","http://www.wikiloc.com/wikiloc/find.do?q=mortera,+la",/com/mount/1613,722,1
10635,"Santullán, Peña de","http://www.wikiloc.com/wikiloc/find.do?q=santullan,+pena+de",/com/mount/1614,476,1
10636,Ventoso,http://www.wikiloc.com/wikiloc/find.do?q=ventoso,/com/mount/1615,727,1
10634,San Vicente,http://www.wikiloc.com/wikiloc/find.do?q=san+vicente,/com/mount/1618,913,1
9654,Gazteluaitz,http://www.wikiloc.com/wikiloc/find.do?q=gazteluaitz,/com/mount/1619,917,1
9198,Zaballa,http://www.wikiloc.com/wikiloc/find.do?q=zaballa,/com/mount/162,643,1
10586,Lexa,http://www.wikiloc.com/wikiloc/find.do?q=lexa,/com/mount/1628,1839,1
9217,Zaldiaran,http://www.wikiloc.com/wikiloc/find.do?q=zaldiaran,/com/mount/163,978,1
10552,Hargibele,http://www.wikiloc.com/wikiloc/find.do?q=hargibele,/com/mount/1631,795,1
10567,Izarbe,http://www.wikiloc.com/wikiloc/find.do?q=izarbe,/com/mount/1635,1559,1
10564,Arthanolatze,http://www.wikiloc.com/wikiloc/find.do?q=arthanolatze,/com/mount/1637,1531,1
10560,Beguze,http://www.wikiloc.com/wikiloc/find.do?q=beguze,/com/mount/1638,767,1
10559,Belhigaña,http://www.wikiloc.com/wikiloc/find.do?q=belhigana,/com/mount/1639,1072,1
9291,Artzanegi,http://www.wikiloc.com/wikiloc/find.do?q=artzanegi,/com/mount/164,991,1
10556,Belozkarre,http://www.wikiloc.com/wikiloc/find.do?q=belozkarre,/com/mount/1640,1173,1
10558,Bohorkortea,http://www.wikiloc.com/wikiloc/find.do?q=bohorkortea,/com/mount/1641,1214,1
10557,Erretzü,http://www.wikiloc.com/wikiloc/find.do?q=erretzu,/com/mount/1642,700,1
10544,Etxekortea,http://www.wikiloc.com/wikiloc/find.do?q=etxekortea,/com/mount/1643,1204,1
10566,Ihatea / Ozagaña,http://www.wikiloc.com/wikiloc/find.do?q=ihatea+/+ozagana,/com/mount/1644,1286,1
10555,Lexantzümendi,http://www.wikiloc.com/wikiloc/find.do?q=lexantzumendi,/com/mount/1646,572,1
10553,Sarimendi,http://www.wikiloc.com/wikiloc/find.do?q=sarimendi,/com/mount/1648,1484,1
10546,Ütziagaña,http://www.wikiloc.com/wikiloc/find.do?q=utziagana,/com/mount/1649,1618,1
10545,Zalhagaña,http://www.wikiloc.com/wikiloc/find.do?q=zalhagana,/com/mount/1650,1053,1
10581,Erüso,http://www.wikiloc.com/wikiloc/find.do?q=eruso,/com/mount/1651,1624,1
10549,Odeizügaña,http://www.wikiloc.com/wikiloc/find.do?q=odeizugana,/com/mount/1653,1613,1
10584,Thartaphünta,http://www.wikiloc.com/wikiloc/find.do?q=thartaphunta,/com/mount/1654,1526,1
10561,Maidalena,http://www.wikiloc.com/wikiloc/find.do?q=maidalena,/com/mount/1656,795,1
10570,Igontzephünta,http://www.wikiloc.com/wikiloc/find.do?q=igontzephunta,/com/mount/1658,1387,1
10582,Hilagaphünta,http://www.wikiloc.com/wikiloc/find.do?q=hilagaphunta,/com/mount/1659,1337,1
9146,Peregaña,http://www.wikiloc.com/wikiloc/find.do?q=peregana,/com/mount/166,628,1
10577,Otsogorria,http://www.wikiloc.com/wikiloc/find.do?q=otsogorria,/com/mount/1661,1421,1
10574,Khünbürüa,http://www.wikiloc.com/wikiloc/find.do?q=khunburua,/com/mount/1663,1225,1
10547,Jora,http://www.wikiloc.com/wikiloc/find.do?q=jora,/com/mount/1665,1069,1
9934,Artzamendi,http://www.wikiloc.com/wikiloc/find.do?q=artzamendi,/com/mount/1666,926,1
9334,Imeleku,http://www.wikiloc.com/wikiloc/find.do?q=imeleku,/com/mount/167,1319,1
10000,Leizaratheka,http://www.wikiloc.com/wikiloc/find.do?q=leizaratheka,/com/mount/1686,1414,1
9994,Ataramatze,http://www.wikiloc.com/wikiloc/find.do?q=ataramatze,/com/mount/1688,1370,1
9274,Onbakutz,http://www.wikiloc.com/wikiloc/find.do?q=onbakutz,/com/mount/169,1226,1
9951,Mendibeltz,http://www.wikiloc.com/wikiloc/find.do?q=mendibeltz,/com/mount/1690,1411,1
9971,Okabe,http://www.wikiloc.com/wikiloc/find.do?q=okabe,/com/mount/1691,1466,1
9969,Errozate,http://www.wikiloc.com/wikiloc/find.do?q=errozate,/com/mount/1692,1345,1
9967,Adartza,http://www.wikiloc.com/wikiloc/find.do?q=adartza,/com/mount/1693,1250,1
9954,Iraututurru,http://www.wikiloc.com/wikiloc/find.do?q=iraututurru,/com/mount/1694,1155,1
9962,Behorlegituturru,http://www.wikiloc.com/wikiloc/find.do?q=behorlegituturru,/com/mount/1695,1265,1
9966,Hauskoa,http://www.wikiloc.com/wikiloc/find.do?q=hauskoa,/com/mount/1696,1268,1
9185,Arraialde,http://www.wikiloc.com/wikiloc/find.do?q=arraialde,/com/mount/17,1049,1
9293,Oburu,http://www.wikiloc.com/wikiloc/find.do?q=oburu,/com/mount/170,1240,1
9928,Soporro,http://www.wikiloc.com/wikiloc/find.do?q=soporro,/com/mount/1700,616,1
9929,Mondarrain,http://www.wikiloc.com/wikiloc/find.do?q=mondarrain,/com/mount/1701,749,1
9933,Urtsua,http://www.wikiloc.com/wikiloc/find.do?q=urtsua,/com/mount/1702,679,1
9927,Xoldoko Gaina,http://www.wikiloc.com/wikiloc/find.do?q=xoldoko+gaina,/com/mount/1703,486,1
9939,Gorospil,http://www.wikiloc.com/wikiloc/find.do?q=gorospil,/com/mount/1706,694,1
9935,Baigura,http://www.wikiloc.com/wikiloc/find.do?q=baigura,/com/mount/1712,896,1
9943,Haltzamendi,http://www.wikiloc.com/wikiloc/find.do?q=haltzamendi,/com/mount/1714,813,1
9945,Garralda,http://www.wikiloc.com/wikiloc/find.do?q=garralda,/com/mount/1715,470,1
9956,Hoxahandia,http://www.wikiloc.com/wikiloc/find.do?q=hoxahandia,/com/mount/1716,571,1
9964,Arradoi,http://www.wikiloc.com/wikiloc/find.do?q=arradoi,/com/mount/1718,660,1
9970,Jara,http://www.wikiloc.com/wikiloc/find.do?q=jara,/com/mount/1719,812,1
9897,Napar Basoko Punta,http://www.wikiloc.com/wikiloc/find.do?q=napar+basoko+punta,/com/mount/172,1225,1
9952,Errola,http://www.wikiloc.com/wikiloc/find.do?q=errola,/com/mount/1722,907,1
9977,Otsamunho,http://www.wikiloc.com/wikiloc/find.do?q=otsamunho,/com/mount/1723,901,1
9963,Larla,http://www.wikiloc.com/wikiloc/find.do?q=larla,/com/mount/1724,700,1
9959,Oilarandoi,http://www.wikiloc.com/wikiloc/find.do?q=oilarandoi,/com/mount/1725,935,1
9950,Munhoa,http://www.wikiloc.com/wikiloc/find.do?q=munhoa,/com/mount/1726,1021,1
9975,Urdiako Harria,http://www.wikiloc.com/wikiloc/find.do?q=urdiako+harria,/com/mount/1728,996,1
9996,Munhogain,http://www.wikiloc.com/wikiloc/find.do?q=munhogain,/com/mount/1729,928,1
9973,Lauhiburu,http://www.wikiloc.com/wikiloc/find.do?q=lauhiburu,/com/mount/1731,783,1
10554,San Antoni,http://www.wikiloc.com/wikiloc/find.do?q=san+antoni,/com/mount/1732,705,1
9957,Beltxu,http://www.wikiloc.com/wikiloc/find.do?q=beltxu,/com/mount/1733,1130,1
9948,Zaboze / Gaztelu,http://www.wikiloc.com/wikiloc/find.do?q=zaboze+/+gaztelu,/com/mount/1734,1177,1
9958,Nethe,http://www.wikiloc.com/wikiloc/find.do?q=nethe,/com/mount/1735,764,1
9955,Mehaltzu,http://www.wikiloc.com/wikiloc/find.do?q=mehaltzu,/com/mount/1736,648,1
9946,Iramendi,http://www.wikiloc.com/wikiloc/find.do?q=iramendi,/com/mount/1738,866,1
9960,Gatarre,http://www.wikiloc.com/wikiloc/find.do?q=gatarre,/com/mount/1739,761,1
9329,Trango,http://www.wikiloc.com/wikiloc/find.do?q=trango,/com/mount/174,1182,1
9997,Itsasegi,http://www.wikiloc.com/wikiloc/find.do?q=itsasegi,/com/mount/1744,1189,1
9798,Zabalegi,http://www.wikiloc.com/wikiloc/find.do?q=zabalegi,/com/mount/1745,1111,1
9287,Zurkurutz,http://www.wikiloc.com/wikiloc/find.do?q=zurkurutz,/com/mount/176,1214,1
9327,Sekillaga,http://www.wikiloc.com/wikiloc/find.do?q=sekillaga,/com/mount/178,1152,1
9317,Arrayuelas,http://www.wikiloc.com/wikiloc/find.do?q=arrayuelas,/com/mount/18,1119,1
9320,Burgamendi,http://www.wikiloc.com/wikiloc/find.do?q=burgamendi,/com/mount/180,1081,1
9282,Mirubizkar,http://www.wikiloc.com/wikiloc/find.do?q=mirubizkar,/com/mount/182,1048,1
10630,Mortillano,http://www.wikiloc.com/wikiloc/find.do?q=mortillano,/com/mount/1864,1411,1
10626,Hornijo,http://www.wikiloc.com/wikiloc/find.do?q=hornijo,/com/mount/1866,1258,1
10628,Mazo Grande,http://www.wikiloc.com/wikiloc/find.do?q=mazo+grande,/com/mount/1867,1199,1
9243,Cuervo (Arrieta),http://www.wikiloc.com/wikiloc/find.do?q=cuervo+(arrieta),/com/mount/19,1000,1
9289,Isuskitza,http://www.wikiloc.com/wikiloc/find.do?q=isuskitza,/com/mount/190,801,1
9273,Atxetarri,http://www.wikiloc.com/wikiloc/find.do?q=atxetarri,/com/mount/192,625,1
9557,Malgartzagane,http://www.wikiloc.com/wikiloc/find.do?q=malgartzagane,/com/mount/1920,232,1
9269,Lurgorri,http://www.wikiloc.com/wikiloc/find.do?q=lurgorri,/com/mount/193,788,1
9328,Larragain,http://www.wikiloc.com/wikiloc/find.do?q=larragain,/com/mount/194,669,1
9285,Amillondo,http://www.wikiloc.com/wikiloc/find.do?q=amillondo,/com/mount/198,775,1
9204,Albertia,http://www.wikiloc.com/wikiloc/find.do?q=albertia,/com/mount/2,867,1
9266,Santikurutz,http://www.wikiloc.com/wikiloc/find.do?q=santikurutz,/com/mount/200,1111,1
10632,Porracolina,http://www.wikiloc.com/wikiloc/find.do?q=porracolina,/com/mount/2004,1414,1
9263,Arroriano,http://www.wikiloc.com/wikiloc/find.do?q=arroriano,/com/mount/201,1341,1
10633,Rubrillu,http://www.wikiloc.com/wikiloc/find.do?q=rubrillu,/com/mount/2014,911,1
9296,Araza,http://www.wikiloc.com/wikiloc/find.do?q=araza,/com/mount/202,1139,1
9832,Zabalaitz,http://www.wikiloc.com/wikiloc/find.do?q=zabalaitz,/com/mount/204,866,1
9295,Txintxularra,http://www.wikiloc.com/wikiloc/find.do?q=txintxularra,/com/mount/206,845,1
9298,Astaiz,http://www.wikiloc.com/wikiloc/find.do?q=astaiz,/com/mount/208,904,1
9223,Arrigorrista,http://www.wikiloc.com/wikiloc/find.do?q=arrigorrista,/com/mount/21,1149,1
10252,Kalaberagain,http://www.wikiloc.com/wikiloc/find.do?q=kalaberagain,/com/mount/2113,845,1
9627,Areatsu,http://www.wikiloc.com/wikiloc/find.do?q=areatsu,/com/mount/2114,532,1
9304,Azkorrieta,http://www.wikiloc.com/wikiloc/find.do?q=azkorrieta,/com/mount/2127,794,1
9923,Maramendi,http://www.wikiloc.com/wikiloc/find.do?q=maramendi,/com/mount/2140,721,1
9278,Bagate,http://www.wikiloc.com/wikiloc/find.do?q=bagate,/com/mount/216,724,1
9576,Askorri,http://www.wikiloc.com/wikiloc/find.do?q=askorri,/com/mount/2165,812,1
9343,Cabrera,http://www.wikiloc.com/wikiloc/find.do?q=cabrera,/com/mount/2170,706,1
9316,Cotorrillo,http://www.wikiloc.com/wikiloc/find.do?q=cotorrillo,/com/mount/218,1084,1
9914,Mallutz,http://www.wikiloc.com/wikiloc/find.do?q=mallutz,/com/mount/2194,769,1
9823,Loatzo,http://www.wikiloc.com/wikiloc/find.do?q=loatzo,/com/mount/2195,636,1
9813,Lekunberri,http://www.wikiloc.com/wikiloc/find.do?q=lekunberri,/com/mount/2197,1358,1
9811,Aizkorritxo,http://www.wikiloc.com/wikiloc/find.do?q=aizkorritxo,/com/mount/2198,1344,1
9180,Gorabea,http://www.wikiloc.com/wikiloc/find.do?q=gorabea,/com/mount/22,579,1
9330,Maillukate,http://www.wikiloc.com/wikiloc/find.do?q=maillukate,/com/mount/2200,1329,1
9826,Argorri,http://www.wikiloc.com/wikiloc/find.do?q=argorri,/com/mount/2203,1311,1
9270,Cerro Blanco,http://www.wikiloc.com/wikiloc/find.do?q=cerro+blanco,/com/mount/2214,657,1
9303,Alto Somo,http://www.wikiloc.com/wikiloc/find.do?q=alto+somo,/com/mount/2216,879,1
9340,Undiagan,http://www.wikiloc.com/wikiloc/find.do?q=undiagan,/com/mount/2217,768,1
9394,San Martin,http://www.wikiloc.com/wikiloc/find.do?q=san+martin,/com/mount/2218,729,1
9300,Siskino,http://www.wikiloc.com/wikiloc/find.do?q=siskino,/com/mount/2219,854,1
9213,"Grajera, Peña","http://www.wikiloc.com/wikiloc/find.do?q=grajera,+pena",/com/mount/2221,832,1
9355,Terreros,http://www.wikiloc.com/wikiloc/find.do?q=terreros,/com/mount/2222,917,1
7158,Arrabatxu,http://www.wikiloc.com/wikiloc/find.do?q=arrabatxu,/com/mount/2227,984,1
9264,Urkitza,http://www.wikiloc.com/wikiloc/find.do?q=urkitza,/com/mount/2231,1169,1
9305,"Deresa, La","http://www.wikiloc.com/wikiloc/find.do?q=deresa,+la",/com/mount/2233,744,1
9283,Buradón,http://www.wikiloc.com/wikiloc/find.do?q=buradon,/com/mount/2234,631,1
9353,"Castillo, Alto del","http://www.wikiloc.com/wikiloc/find.do?q=castillo,+alto+del",/com/mount/2235,836,1
9649,Zabalaundi,http://www.wikiloc.com/wikiloc/find.do?q=zabalaundi,/com/mount/2237,792,1
9606,Deabru Atxa,http://www.wikiloc.com/wikiloc/find.do?q=deabru+atxa,/com/mount/2239,779,1
9562,Gorostibakar,http://www.wikiloc.com/wikiloc/find.do?q=gorostibakar,/com/mount/2240,924,1
9307,Kapitate,http://www.wikiloc.com/wikiloc/find.do?q=kapitate,/com/mount/2243,1119,1
9594,Somokurtzio,http://www.wikiloc.com/wikiloc/find.do?q=somokurtzio,/com/mount/2244,686,1
9585,Erdiko Mendia,http://www.wikiloc.com/wikiloc/find.do?q=erdiko+mendia,/com/mount/2251,842,1
9533,Arluziaga,http://www.wikiloc.com/wikiloc/find.do?q=arluziaga,/com/mount/2252,968,1
9339,Angoño,http://www.wikiloc.com/wikiloc/find.do?q=angono,/com/mount/226,939,1
9593,Azaolako Atxa,http://www.wikiloc.com/wikiloc/find.do?q=azaolako+atxa,/com/mount/2270,1167,1
9159,Santiago,http://www.wikiloc.com/wikiloc/find.do?q=santiago,/com/mount/2278,944,1
9292,Pico del Fraile,http://www.wikiloc.com/wikiloc/find.do?q=pico+del+fraile,/com/mount/228,834,1
9402,Txintxularri,http://www.wikiloc.com/wikiloc/find.do?q=txintxularri,/com/mount/2281,1124,1
10240,Hirupagoeta,http://www.wikiloc.com/wikiloc/find.do?q=hirupagoeta,/com/mount/2286,1235,1
9891,Arriona,http://www.wikiloc.com/wikiloc/find.do?q=arriona,/com/mount/2288,934,1
9588,"San Juan, Peña","http://www.wikiloc.com/wikiloc/find.do?q=san+juan,+pena",/com/mount/2289,669,1
9360,Pozo Lagos,http://www.wikiloc.com/wikiloc/find.do?q=pozo+lagos,/com/mount/2290,606,1
9804,Atain,http://www.wikiloc.com/wikiloc/find.do?q=atain,/com/mount/2293,1087,1
9922,Goitegimendi,http://www.wikiloc.com/wikiloc/find.do?q=goitegimendi,/com/mount/2294,635,1
9775,Gaintxiki,http://www.wikiloc.com/wikiloc/find.do?q=gaintxiki,/com/mount/2295,587,1
9819,Argixao,http://www.wikiloc.com/wikiloc/find.do?q=argixao,/com/mount/2296,601,1
9226,Atalaya,http://www.wikiloc.com/wikiloc/find.do?q=atalaya,/com/mount/23,908,1
9778,Krabeliñaitz,http://www.wikiloc.com/wikiloc/find.do?q=krabelinaitz,/com/mount/2301,686,1
9898,Armuño,http://www.wikiloc.com/wikiloc/find.do?q=armuno,/com/mount/2306,794,1
9592,Gazteluzar,http://www.wikiloc.com/wikiloc/find.do?q=gazteluzar,/com/mount/2308,515,1
9276,"Artesilla, Peña","http://www.wikiloc.com/wikiloc/find.do?q=artesilla,+pena",/com/mount/2309,1341,1
10238,Munazorrotz,http://www.wikiloc.com/wikiloc/find.do?q=munazorrotz,/com/mount/2313,1018,1
9548,Lañamendi,http://www.wikiloc.com/wikiloc/find.do?q=lanamendi,/com/mount/2316,246,1
9534,Llangón,http://www.wikiloc.com/wikiloc/find.do?q=llangon,/com/mount/2319,572,1
9349,El Somo,http://www.wikiloc.com/wikiloc/find.do?q=el+somo,/com/mount/232,1170,1
9595,Atxarre,http://www.wikiloc.com/wikiloc/find.do?q=atxarre,/com/mount/2322,1063,1
9785,Erlaitz,http://www.wikiloc.com/wikiloc/find.do?q=erlaitz,/com/mount/2323,497,1
9378,Inglesmendi,http://www.wikiloc.com/wikiloc/find.do?q=inglesmendi,/com/mount/2325,620,1
9545,Ariztieder,http://www.wikiloc.com/wikiloc/find.do?q=ariztieder,/com/mount/2326,432,1
9889,Kurtzetxiki,http://www.wikiloc.com/wikiloc/find.do?q=kurtzetxiki,/com/mount/2333,531,1
9537,Tontorra,http://www.wikiloc.com/wikiloc/find.do?q=tontorra,/com/mount/2339,442,1
9315,Burubio,http://www.wikiloc.com/wikiloc/find.do?q=burubio,/com/mount/234,533,1
9229,Esnauritzagana,http://www.wikiloc.com/wikiloc/find.do?q=esnauritzagana,/com/mount/2340,817,1
9376,Aiaogana,http://www.wikiloc.com/wikiloc/find.do?q=aiaogana,/com/mount/2341,802,1
10286,Lerdengibel,http://www.wikiloc.com/wikiloc/find.do?q=lerdengibel,/com/mount/2346,1222,1
9549,Lapurzulogana,http://www.wikiloc.com/wikiloc/find.do?q=lapurzulogana,/com/mount/2349,677,1
9268,Bagatza,http://www.wikiloc.com/wikiloc/find.do?q=bagatza,/com/mount/235,563,1
10137,Malkaxko,http://www.wikiloc.com/wikiloc/find.do?q=malkaxko,/com/mount/2352,1238,1
10237,Mugaga,http://www.wikiloc.com/wikiloc/find.do?q=mugaga,/com/mount/2353,1219,1
9322,"Cogolla, La","http://www.wikiloc.com/wikiloc/find.do?q=cogolla,+la",/com/mount/2355,1072,1
9556,Eskorta,http://www.wikiloc.com/wikiloc/find.do?q=eskorta,/com/mount/237,706,1
9582,Goikogana,http://www.wikiloc.com/wikiloc/find.do?q=goikogana,/com/mount/239,702,1
9789,Martxabaleta,http://www.wikiloc.com/wikiloc/find.do?q=martxabaleta,/com/mount/2393,841,1
9143,Moscadero,http://www.wikiloc.com/wikiloc/find.do?q=moscadero,/com/mount/2396,1132,1
9192,Artxabal,http://www.wikiloc.com/wikiloc/find.do?q=artxabal,/com/mount/24,1168,1
9579,Tollu,http://www.wikiloc.com/wikiloc/find.do?q=tollu,/com/mount/2400,344,1
9566,Ametzorbe,http://www.wikiloc.com/wikiloc/find.do?q=ametzorbe,/com/mount/2405,596,1
9551,Urrestei,http://www.wikiloc.com/wikiloc/find.do?q=urrestei,/com/mount/2406,678,1
7208,Pagero,http://www.wikiloc.com/wikiloc/find.do?q=pagero,/com/mount/241,963,1
9310,Korrosparri,http://www.wikiloc.com/wikiloc/find.do?q=korrosparri,/com/mount/2410,756,1
9575,Argiñaoko Atxa,http://www.wikiloc.com/wikiloc/find.do?q=arginaoko+atxa,/com/mount/2411,524,1
9613,Zeata,http://www.wikiloc.com/wikiloc/find.do?q=zeata,/com/mount/2412,368,1
9436,Santiagozar,http://www.wikiloc.com/wikiloc/find.do?q=santiagozar,/com/mount/2413,392,1
9623,Gorriaga,http://www.wikiloc.com/wikiloc/find.do?q=gorriaga,/com/mount/2414,546,1
